ID	Cuisine	Ingredients
8593	italian	fresh_basil ground_black_pepper chopped_fresh_thyme jumbo_pasta_shells mozzarella_cheese marinara_sauce garlic fresh_spinach large_eggs red_pepper_flakes parmesan_cheese ricotta_cheese salt
5821	cajun_creole	cajun_seasoning hot_pepper_sauce garlic_powder sliced_mushrooms rib_roast
22818	italian	chicken_breasts grated_parmesan_cheese gluten_free_blend black_pepper paprika egg_whites
43692	italian	salt_and_ground_black_pepper purple_onion fresh_basil red_wine_vinegar fresh_rosemary bone_in_skinless_chicken_thigh arugula figs cheese
32916	italian	water dry_red_wine arborio_rice grated_parmesan_cheese onions sage_leaves olive_oil fresh_parsley dried_porcini_mushrooms large_garlic_cloves
14570	mexican	whole_wheat_pasta garlic onions bell_pepper enchilada_sauce Mexican_seasoning_mix light_cream_cheese butter shrimp
44765	italian	egg_substitute butter plum_tomatoes grated_parmesan_cheese cream_cheese artichoke_hearts hot_sauce sliced_green_onions pepper cooking_spray garlic_cloves
20979	french	honey cooking_spray salt garlic_cloves dried_porcini_mushrooms ground_nutmeg dry_red_wine chickpeas flat_leaf_parsley water ground_black_pepper vegetable_broth chopped_onion shiitake_mushroom_caps warm_water olive_oil button_mushrooms all-purpose_flour corn_starch
7285	southern_us	unsalted_butter country_ham crust asparagus chopped_garlic white_bread heavy_cream
4733	irish	potatoes onions carrots beef_brisket cabbage
3268	mexican	mini_chocolate_chips flour mini_marshmallows peanut_butter
689	italian	large_eggs provolone_cheese arugula cracked_black_pepper ham fresh_basil salt Italian_bread butter balsamic_vinaigrette
22040	mexican	kosher_salt jalapeno_chilies carrots pepper_sauce taco_seasoning_mix greek_style_plain_yogurt dried_minced_onion condensed_cream_of_chicken_soup flour_tortillas enchilada_sauce water asadero ground_turkey
45336	indian	ground_cinnamon parsley salt onions warm_water diced_tomatoes garlic_cloves mild_curry_powder butter peanut_oil beef_stew paprika coconut_milk
14946	indian	brown_sugar chili_powder garlic curry_powder raisins mustard_seeds peaches ginger pickling_spices apple_cider_vinegar chopped_onion
21933	korean	black_pepper sesame_oil granulated_sugar scallions light_soy_sauce teriyaki_sauce brown_sugar beef garlic_cloves
40292	japanese	kosher_salt Sriracha garlic_chili_sauce ground_ginger olive_oil ramen_noodles kale green_onions black_pepper shiitake vegetable_stock
32722	thai	basil_leaves yellow_onion red_bell_pepper water sesame_oil oyster_sauce garlic_powder garlic green_beans fish_sauce flank_steak garlic_chili_sauce
4470	indian	tumeric cooking_oil salt ground_beef ground_cumin fresh_ginger cinnamon lemon_juice petite_peas ground_black_pepper garlic chopped_cilantro boiling_potatoes plain_yogurt whole_milk ground_coriander onions
16340	mexican	lime salt tomatoes jalapeno_chilies ground_black_pepper chopped_cilantro_fresh white_onion garlic
4429	french	water egg_whites glaze unsalted_butter salt superfine_sugar vegetable_oil large_eggs all-purpose_flour
34262	mexican	olive_oil chipotles_in_adobo stewed_tomatoes chicken_meat onions tostada_shells sour_cream
37752	italian	kosher_salt dried_oregano ground_black_pepper diced_tomatoes extra-virgin_olive_oil
45448	japanese	water waxy_potatoes tumeric cumin_seed fresh_coriander oil salt
40733	italian	black_pepper part-skim_mozzarella_cheese extra-virgin_olive_oil red_bell_pepper pepper finely_chopped_fresh_parsley salt sugar artichoke_hearts mushrooms garlic_cloves cider_vinegar asparagus pitted_olives dried_oregano
32734	greek	black_pepper heavy_cream large_eggs puff_pastry fresh_thyme_leaves feta_cheese flour_for_dusting
25478	italian	fresh_chives grated_parmesan_cheese white_mushrooms unsalted_butter salt plum_tomatoes haricots_verts fresh_peas bow-tie_pasta ground_black_pepper half_&_half asparagus_tips
16170	italian	dried_thyme finely_chopped_onion garlic_cloves water ground_black_pepper salt red_bell_pepper arborio_rice fresh_parmesan_cheese vegetable_broth green_beans saffron_threads olive_oil dry_white_wine fresh_lemon_juice
8258	italian	radicchio fresh_lemon_juice penne extra-virgin_olive_oil fresh_basil lemon_zest arugula mozzarella_cheese garlic_cloves
26380	spanish	seedless_green_grape garlic cucumber water salt sliced_almonds white_wine_vinegar onions country_white_bread olive_oil shrimp
11995	vietnamese	sugar peanuts pork_tenderloin thai_chile beansprouts water Sriracha green_leaf_lettuce cilantro_leaves warm_water ground_black_pepper basil_leaves garlic fresh_mint fish_sauce lime_juice shredded_carrots rice_vermicelli english_cucumber
30926	indian	curry_powder cooked_shrimp flaked_coconut green_onions cream_cheese,_soften
8547	greek	dry_white_wine leaf_parsley greek_yogurt mussels shallots olive_oil
8715	southern_us	corn_kernels chopped_fresh_thyme flat_leaf_parsley large_eggs grated_nutmeg sugar whole_milk cayenne_pepper unsalted_butter salt
41161	cajun_creole	chicken_broth cayenne_pepper paprika garlic_pepper_seasoning kale rice salt dried_oregano
39289	mexican	lime salt chipotle_peppers sugar extra_firm_tofu pinto_beans canola_oil avocado poblano_peppers long-grain_rice adobo_sauce fresh_cilantro purple_onion fresh_tomato_salsa
36978	indian	water cilantro cinnamon_sticks canola_oil clove fresh_ginger_root salt onions kidney_beans garlic bay_leaf black_peppercorns red_pepper cardamom_pods plum_tomatoes
15076	mexican	fish_fillets shredded_lettuce garlic_cloves avocado lime_wedges salsa onions unsalted_butter salt corn_tortillas tomatoes vegetable_oil freshly_ground_pepper
19754	cajun_creole	dried_basil paprika vegetable_oil_cooking_spray garlic_powder margarine catfish_fillets dried_thyme salt black_pepper ground_red_pepper
996	italian	olive_oil all-purpose_flour salt sugar
28232	greek	ground_black_pepper phyllo onions myzithra Greek_feta salt large_eggs extra-virgin_olive_oil fresh_dill yoghurt kefalotyri
6185	southern_us	water all-purpose_flour unsalted_butter chopped_pecans sugar salt nectarines large_egg_whites apricot_preserves
22056	southern_us	sugar jalapeno_chilies all-purpose_flour unsalted_butter buttermilk extra_sharp_cheddar_cheese baking_soda baking_powder roast_red_peppers,_drain yellow_corn_meal large_eggs salt
8992	greek	water purple_onion skinless_chicken_thighs ground_black_pepper sweet_paprika olive_oil salt bay_leaves pitted_prunes
6966	chinese	medium_egg_noodles chinese_five-spice_powder sunflower_oil stir_fry_vegetable_blend pork_tenderloin Madras_curry_powder prawns teriyaki_sauce
18034	southern_us	water worcestershire_sauce salt ketchup chili_powder dry_mustard chicken_pieces chips paprika lemon_juice cider_vinegar butter crushed_red_pepper
13191	italian	tomato_sauce part-skim_mozzarella_cheese part-skim_ricotta_cheese frozen_chopped_spinach low-fat_cottage_cheese whole_wheat_lasagna_noodles shredded_parmesan_cheese eggs eggplant garlic olive_oil ground_black_pepper salt
40980	thai	fresh_cilantro zucchini green_onions olive_oil Sriracha crushed_red_pepper_flakes low_sodium_soy_sauce fresh_ginger large_eggs linguine brown_sugar peanuts mushrooms garlic
27754	italian	tomatoes sea_salt olive_oil dry_bread_crumbs fresh_basil garlic jalapeno_chilies
20942	mexican	olive_oil garlic frozen_corn_kernels pasta chili_powder greek_style_plain_yogurt green_onions shredded_sharp_cheddar_cheese green_chile diced_tomatoes yellow_onion
4111	southern_us	shredded_cheddar_cheese cooked_ham cream_cheese butter_crackers jalapeno_chilies round_sourdough_bread onions
47159	southern_us	eggs butter milk country_ham yellow_corn_meal baking_powder
44288	french	french_bread dried_basil garlic_cloves salt olive_oil dried_oregano
362	french	sugar whipping_cream toasted_almonds powdered_sugar red_currant_jelly cake_flour eggs baking_powder vanilla_extract slivered_almonds amaretto salt
43159	mexican	spring_mix pico_de_gallo tortillas burgers sour_cream shredded_cheddar_cheese
38361	french	pitted_kalamata_olives balsamic_vinegar dried_fig olive_oil thyme_sprigs water chopped_fresh_thyme soft_goat's_cheese ground_black_pepper whole_wheat_english_muffins
37495	chinese	ground_ginger sesame_seeds fresh_green_bean rice low_sodium_soy_sauce sesame_oil salt onions chicken_broth garlic_powder dry_sherry carrots pepper red_pepper_flakes boneless_skinless_chicken
17039	southern_us	ketchup red_wine_vinegar celery creole_mustard green_onions paprika onions lettuce_leaves worcestershire_sauce cooked_shrimp tomato_purée vegetable_oil flat_leaf_parsley
11086	filipino	cooking_oil salt brewed_coffee baking_powder cream_of_tartar egg_yolks white_sugar egg_whites all-purpose_flour
22470	french	ground_black_pepper fine_sea_salt ground_cumin olive_oil fresh_thyme_leaves sea_salt_flakes chickpea_flour zucchini apricots base tart
41823	italian	sugar large_eggs apricots water heavy_cream lemon_zest fresh_lemon_juice sliced_almonds almond_extract grappa
8358	cajun_creole	pepper worcestershire_sauce salt shrimp fresh_thyme_leaves vegetable_broth ham sliced_green_onions dry_white_wine heavy_cream cayenne_pepper corn_grits butter garlic fresh_lemon_juice
19589	french	roquefort wine pepper unsalted_butter
7921	chinese	fresh_ginger rolls white_vinegar dry_sherry corn_starch black_bean_sauce scallions honey duck
37737	chinese	beef_tenderloin soy_sauce corn_starch cooking_oil snow_peas salt
19837	mexican	chopped_tomatoes marinade pinto_beans kosher_salt flour_tortillas purple_onion chopped_cilantro sirloin_tip ground_black_pepper vegetable_oil fresh_lime_juice minced_garlic jalapeno_chilies salsa serrano_chile
47290	irish	pepper cooking_spray ground_allspice rutabaga dried_thyme beef_broth lamb_leg water quick-cooking_barley carrots green_cabbage garlic_powder chopped_onion bay_leaf
7441	mexican	mustard pepper tahini whole_wheat_tortillas lemon_juice tumeric nutritional_yeast mushrooms salt onions spinach water potatoes low-fat_soy_milk corn_starch black_beans garlic_powder onion_powder salsa olives
11757	british	marmite cream_cheese bagels
32664	indian	water raisins cumin_seed cashew_nuts clove bay_leaves salt onions saffron_threads chopped_almonds whipping_cream cinnamon_sticks basmati_rice black_peppercorns vegetable_oil cardamom_pods frozen_peas
11054	spanish	almonds confectioners_sugar orange almond_extract large_eggs superfine_sugar lemon
21587	mexican	black_pepper salt chili_powder corn_starch garlic_powder sweet_paprika chicken_bouillon_granules onion_powder ground_cumin
4165	italian	olive_oil coarse_salt all_purpose_unbleached_flour red_bell_pepper mozzarella_cheese dry_yeast chopped_fresh_thyme purple_onion honey grated_parmesan_cheese large_garlic_cloves all-purpose_flour warm_water prosciutto balsamic_vinegar worcestershire_sauce
43116	cajun_creole	celery_ribs green_bell_pepper worcestershire_sauce okra onions tomatoes frozen_whole_kernel_corn hot_sauce garlic_cloves chicken_broth olive_oil salt freshly_ground_pepper sliced_green_onions cooked_rice dry_white_wine creole_seasoning field_peas
33967	italian	amaretti fresh_lemon_juice vanilla_extract balsamic_vinegar frozen_strawberries sugar strawberries
18098	mexican	white_vinegar minced_garlic cilantro onions black_beans Tabasco_Pepper_Sauce salt green_bell_pepper olive_oil white_rice dried_oregano pepper lime_wedges red_bell_pepper
21301	british	sugar fino_sherry water
49388	russian	black_pepper salt white_sandwich_bread whole_milk Maggi unsalted_butter all-purpose_flour cooked_ham mushrooms sour_cream
6800	italian	grated_parmesan_cheese bow-tie_pasta cooked_ham red_pepper freshly_ground_pepper Alfredo_sauce chopped_fresh_sage olive_oil garlic
14331	irish	whole_grain_mustard onions pepper garlic brown_sugar worcestershire_sauce corned_beef Guinness_Beer salt
25323	chinese	light_soy_sauce ginger corn_starch Shaoxing_wine garlic beef_brisket star_anise cinnamon_sticks rock_sugar daikon sauce
21178	mexican	pepper tomatillos chicken jack salt lime garlic plain_yogurt tortillas Hatch_Green_Chiles
9301	italian	pasta_sauce crushed_tomatoes marinara_sauce garlic ground_beef green_bell_pepper kosher_salt grated_parmesan_cheese parsley thyme oregano tomato_paste white_wine parmesan_cheese cheese_slices yellow_onion spaghetti bread sugar olive_oil bay_leaves crushed_red_pepper fresh_parsley
25771	southern_us	large_eggs butter panko_breadcrumbs black_pepper cooking_spray all-purpose_flour italian_seasoning grated_parmesan_cheese salt garlic_salt milk chives chicken_fingers
34364	italian	romano_cheese ground_black_pepper garlic_cloves sundried_tomato_paste olive_oil dry_white_wine sliced_green_onions fava_beans morel salt arborio_rice fat_free_less_sodium_chicken_broth leeks boiling_water
2625	indian	coconut_oil garam_masala chickpeas ground_ginger fresh_leav_spinach garlic fresh_lemon_juice red_chili_peppers sea_salt cumin_seed tomatoes coriander_seeds yellow_onion ground_turmeric
19108	italian	extra-virgin_olive_oil salt cannellini_beans chopped_fresh_sage garlic
39364	jamaican	black_pepper green_bell_pepper,_slice thyme tomatoes lime salt onions red_bell_pepper,_sliced butter hot_water snappers hot_pepper_sauce tomato_ketchup fish
30184	italian	1%_low-fat_cottage_cheese salt frozen_chopped_spinach ground_nutmeg feta_cheese_crumbles dried_basil garlic_cloves pasta marinara_sauce fresh_parsley
37163	korean	soy_sauce chili_powder carrots granulated_sugar garlic pork_belly sesame_oil onions green_onions Gochujang_base
46879	italian	pork_belly crushed_red_pepper_flakes fresh_rosemary orange fennel_seeds kosher_salt garlic_cloves fresh_sage pork_loin
8145	mexican	cotija chicken_breasts red_pepper_flakes salt smoked_paprika coriander avocado radishes lime_wedges diced_tomatoes yellow_onion bay_leaf hominy chili_powder shredded_lettuce hot_sauce red_bell_pepper cumin chicken_broth fresh_thyme tomatillos garlic fresh_oregano chopped_cilantro
29502	indian	vegetable_oil garlic_cloves tumeric purple_onion green_cabbage ginger mustard_seeds dry_coconut cumin_seed
45233	japanese	eggs butter chicken_thighs ketchup oil cooked_rice salt frozen_peas pepper onions
38226	irish	tomatoes paprika all-purpose_flour English_muffins shredded_sharp_cheddar_cheese beer pepper dry_mustard sauce butter salt
29010	spanish	balsamic_vinegar salt sea_scallops watercress ground_black_pepper extra-virgin_olive_oil chopped_fresh_thyme
20807	vietnamese	soy_sauce peanuts rice_noodles scallions sugar water vinegar ginger canola_oil fish_sauce minced_garlic hoisin_sauce cilantro carrots pork honey hot_pepper peanut_butter
29940	mexican	avocado diced_green_chilies lime_wedges chopped_cilantro_fresh cotija poblano_peppers salt ground_cumin chicken_stock white_hominy garlic chicken olive_oil radishes yellow_onion
41175	cajun_creole	kale ground_black_pepper chili_powder salt dried_oregano olive_oil ground_red_pepper red_wine_vinegar garlic_cloves dried_thyme cooking_spray baking_potatoes hot_sauce ground_cumin water garlic_powder flank_steak paprika garlic_salt
432	mexican	black_pepper roma_tomatoes chili_powder garlic oil cumin chili_beans lime guacamole butter salsa onions black_beans jalapeno_chilies tenderloin salt sour_cream romaine_lettuce flour_tortillas boneless_skinless_chicken_breasts cilantro hot_sauce oregano
35704	cajun_creole	chicken_broth flour ground_sirloin garlic chopped_onion celery ketchup sherry lemon beef_broth thyme pepper bay_leaves worcestershire_sauce hot_sauce flat_leaf_parsley tomato_purée hard-boiled_egg butter salt lemon_juice
27107	italian	arborio_rice pinenuts butter white_wine sliced_black_olives onions reduced_sodium_chicken_broth ground_black_pepper medium_shrimp red_chili_peppers olive_oil carrots
30253	mexican	lime_wedges grated_jack_cheese black_pepper large_garlic_cloves onions vegetable_oil rotisserie_chicken flour_tortillas salt
48354	greek	cherry_tomatoes sea_salt white_wine_vinegar red_bell_pepper quinoa extra-virgin_olive_oil english_cucumber honey kalamata purple_onion italian_seasoning baby_spinach garlic feta_cheese_crumbles
43410	greek	tahini crushed_red_pepper garlic garbanzo_beans lemon_juice
27493	cajun_creole	crawfish beaten_eggs dijon_mustard canola_oil mayonaise worcestershire_sauce hot_pepper_sauce crackers
19312	mexican	lime_zest pepper flour_tortillas chili_powder beer ground_cumin brown_sugar olive_oil flour salt cumin tomato_paste lime jalapeno_chilies onion_powder smoked_paprika tomato_sauce garlic_powder boneless_skinless_chicken_breasts cayenne_pepper monterey_jack
43740	chinese	hoisin_sauce vegetable_stock rice_vinegar noodles low_sodium_soy_sauce udon red_pepper_flakes carrots tofu extra_firm_tofu butter juice orange_zest vegetables broccoli_florets veggies corn_starch
29772	southern_us	ground_cinnamon lemon dark_brown_sugar crystallized_ginger cayenne_pepper pears quatre_épices raisins mustard_seeds apple_cider_vinegar chopped_onion
28943	irish	raw_honey ice avocado fresh_mint vanilla sweetener coconut_milk
48818	southern_us	peaches old-fashioned_oats salt brown_sugar large_eggs butter lemon_juice granulated_sugar baking_powder all-purpose_flour sugar flour vanilla_extract
26091	italian	parmigiano-reggiano_cheese worcestershire_sauce garlic_cloves water salt fresh_mint baguette extra-virgin_olive_oil fresh_lemon_juice eggs ground_black_pepper anchovy_fillets arugula
4442	italian	vegetable_oil crushed_red_pepper_flakes chicken_legs garlic water salt
21184	chinese	boneless_skinless_chicken_breasts garlic oil green_bell_pepper marinade rice_vinegar corn_starch sugar sesame_oil sauce red_bell_pepper chili ginger roasted_peanuts gluten_free_soy_sauce
41957	greek	toasted_walnuts honey plain_yogurt vanilla
47126	indian	water butternut_squash garlic_cloves black_pepper olive_oil yellow_onion greek_yogurt lower_sodium_chicken_broth honey ground_red_pepper carrots kosher_salt garam_masala acorn_squash Madras_curry_powder
36336	french	fine_salt gruyere_cheese butter flat_leaf_parsley shallots garlic_cloves ground_pepper snails
6766	french	cherry_tomatoes black_olives extra_large_eggs chopped_parsley gruyere_cheese clarified_butter artichoke_hearts fresh_mushrooms
24986	southern_us	pepper low-fat_buttermilk baby_beets salad_dressing olive_oil cooking_spray all-purpose_flour dried_thyme crumbled_blue_cheese salt romaine_lettuce garlic_powder chicken_breasts dry_bread_crumbs
37870	filipino	pork_belly thai_chile oil water salt onions pepper garlic coconut_milk shrimp_paste coconut_cream
44858	italian	grape_tomatoes basil shredded_parmesan_cheese baby_spinach garlic freshly_ground_pepper olive_oil linguine white_beans butter salt
11331	japanese	tomatoes cilantro_leaves coriander seeds oil ginger_paste red_chili_powder okra ground_turmeric salt onions
49021	cajun_creole	celery_ribs sliced_almonds water_chestnuts sour_cream andouille_sausage milk cajun_seasoning onions green_bell_pepper shredded_cheddar_cheese cooked_chicken cream_of_mushroom_soup bread_crumb_fresh black-eyed_peas butter long_grain_and_wild_rice_mix
48469	southern_us	water jalapeno_chilies sweet_onion smoked_turkey salt collard_greens turkey_legs
22434	mexican	olive_oil chili_powder cumin tomatoes garlic_powder cilantro pepper granulated_sugar purple_onion lime_juice jalapeno_chilies salt
12774	cajun_creole	cornbread ground_chuck bell_pepper ground_pork celery eggs onion_soup butter thyme whole_wheat_bread_toasted pepper green_onions garlic onions chicken_broth water parsley salt sage
47908	filipino	cooking_oil water tomato_ketchup white_vinegar salt granulated_sugar corn_starch
5125	indian	water chile_pepper cilantro_leaves onions tomatoes cooking_oil salt brown_cardamom ground_cumin red_chili_powder bay_leaves lamb_chops cinnamon_sticks fresh_ginger_root garlic green_cardamom ground_turmeric
35305	spanish	ground_black_pepper garlic_cloves fat_free_less_sodium_chicken_broth butter boneless_skinless_chicken_breast_halves fresh_cilantro salt canola_oil lime_wedges fresh_lime_juice
9089	southern_us	low_sodium_chicken_broth diced_tomatoes onions milk vegetable_oil salt eggs flour garlic boneless_skinless_chicken_breast_halves ground_black_pepper butter cornmeal
45120	spanish	butter salt ground_black_pepper diced_tomatoes fresh_parsley fish_fillets large_garlic_cloves thyme dry_white_wine chopped_celery onions
6860	southern_us	pepper bacon_slices mustard_seeds cider_vinegar green_onions salt red_potato sweet_potatoes purple_onion canola_oil large_eggs crushed_red_pepper fresh_parsley
15482	brazilian	sugar corn_starch egg_whites boiling_water cold_water egg_yolks sweetened_condensed_milk milk Jell-O_Gelatin_Dessert
4687	italian	eggs crushed_tomatoes parmigiano_reggiano_cheese freshly_ground_pepper flat_leaf_parsley bread_crumb_fresh olive_oil yellow_onion juice ground_beef fresh_basil milk ground_pork garlic_cloves romana kosher_salt prosciutto fresh_oregano gnocchi
27279	vietnamese	fish_sauce squid fresh_pineapple vegetable_oil onions garlic white_sugar ground_black_pepper celery
39991	italian	olive_oil whole_milk_ricotta_cheese grated_parmesan_cheese large_eggs grated_nutmeg flour
42322	italian	extra-virgin_olive_oil red_pepper_flakes feta_cheese_crumbles cannellini_beans garlic diced_tomatoes chopped_cilantro_fresh
28973	korean	shiitake green_onions Gochujang_base seafood_stock ginger steak radishes watercress shrimp olive_oil jalapeno_chilies garlic onions
30596	southern_us	golden_delicious_apples allspice apple_juice cinnamon sugar corn_starch
41912	mexican	light_sour_cream flour_tortillas black_olives ground_cumin frozen_whole_kernel_corn green_onions fresh_lime_juice refried_beans cooking_spray salsa Mexican_cheese_blend paprika chopped_cilantro_fresh
26452	southern_us	bread_crumbs green_onions all-purpose_flour garlic_powder bacon elbow_macaroni milk butter sharp_cheddar_cheese ground_black_pepper salt
45335	southern_us	tomato_purée dried_thyme bay_leaves white_rice okra diced_onions minced_garlic ground_black_pepper red_wine salt red_bell_pepper chicken_stock dried_basil hot_pepper_sauce bacon peanut_oil green_bell_pepper eggplant fully_cooked_ham smoked_sausage diced_celery
12704	italian	butter fresh_mushrooms cooked_ham linguine fresh_basil_leaves ground_black_pepper garlic whipping_cream onions
47713	mexican	corn white_cheddar_cheese monterey_jack chicken_breasts rice refried_beans salt pepper cilantro enchilada_sauce
43258	italian	powdered_sugar large_eggs salt mascarpone whole_milk_ricotta_cheese grated_lemon_peel sugar whole_milk all-purpose_flour unsalted_butter vegetable_oil
17326	spanish	pork dry_sherry flat_leaf_parsley olive_oil
12354	southern_us	milk gravy salt seasoned_flour pepper unsalted_butter buttermilk peanut_oil kosher_salt ground_pepper onion_powder round_steaks eggs garlic_powder chili_powder all-purpose_flour
28421	greek	vinaigrette_dressing ground_black_pepper cherry_tomatoes lemon_juice kale kalamata feta_cheese oregano
26463	british	sugar peeled_fresh_ginger all-purpose_flour ground_ginger crystallized_ginger buttermilk baking_soda baking_powder pecan_halves unsalted_butter vanilla_extract
17421	chinese	sugar celery lettuce mandarin_orange_segments almonds dressing green_onions
31667	british	sugar ground_nutmeg salt ground_cinnamon dried_currants baking_powder dark_brown_sugar dark_molasses unsalted_butter all-purpose_flour melted_butter baking_soda buttermilk
14999	filipino	corn shallots cabbage pork Shaoxing_wine garlic_cloves shredded_carrots salt black_pepper lettuce_leaves bamboo_shoots
19160	jamaican	kale low_sodium_chicken_broth scotch_bonnet_chile okra kosher_salt ground_black_pepper vegetable_oil ground_allspice bone_in_chicken_thighs dried_thyme sweet_potatoes light_coconut_milk medium_shrimp canned_chopped_tomatoes bay_leaves garlic onions
33615	italian	lasagna_noodles ricotta_cheese salt onions tomato_sauce fresh_thyme red_pepper_flakes shredded_mozzarella_cheese zucchini baby_spinach fresh_oregano eggplant crimini_mushrooms garlic red_bell_pepper
1827	thai	red_chili_peppers thai_basil coconut_milk fish_sauce lemongrass green_onions chicken_broth minced_ginger mushrooms cooked_shrimp coconut_oil lime garlic
20874	french	butter bittersweet_chocolate slivered_almonds cocoa_powder powdered_sugar light_corn_syrup white_sugar large_egg_whites heavy_whipping_cream
12091	french	cayenne salt eggs butter hot_water flour grated_Gruyère_cheese sugar dry_mustard
38294	italian	ground_black_pepper salt olive_oil navel_oranges lemon_juice kalamata bow-tie_pasta sea_scallops purple_onion chopped_fresh_mint
25791	french	olive_oil garlic fresh_parsley dry_white_wine all-purpose_flour chicken crushed_tomatoes kalamata yellow_onion ground_black_pepper salt fresh_basil_leaves
37909	mexican	beef salt tomatoes vegetable_oil cumin serrano_peppers onions black_peppercorns garlic
27669	jamaican	black_pepper potatoes thyme curry_powder salt bread_crumbs meat onions vinegar oil
9651	mexican	water chili_powder salt marinara_sauce cilantro Mexican_cheese olive_oil diced_tomatoes chopped_onion lean_ground_turkey bell_pepper white_rice cumin
40256	greek	rosemary_sprigs ground_black_pepper feta_cheese_crumbles fresh_rosemary fat_free_less_sodium_chicken_broth shallots grape_tomatoes olive_oil salt white_bread pitted_kalamata_olives cooking_spray boneless_skinless_chicken_breast_halves
45906	indian	garlic_paste capsicum onions ground_cumin tomatoes garam_masala oil ginger_paste vegetables salt ground_turmeric sesame_seeds chili_powder boiling_potatoes
43317	chinese	flour_tortillas pork_loin_chops onions sake peeled_fresh_ginger beansprouts low_sodium_soy_sauce mushrooms red_bell_pepper hoisin_sauce garlic_cloves bok_choy
20485	italian	sugar egg_whites ladyfingers reduced_fat_cream_cheese whipped_topping kahlúa water unsweetened_cocoa_powder powdered_sugar instant_espresso_granules hot_water
23151	mexican	olive_oil stewed_tomatoes ground_cumin ground_cinnamon chili_powder cayenne_pepper boneless_skinless_chicken_breasts garlic green_bell_pepper cracked_black_pepper unsweetened_chocolate
13970	french	butter large_egg_yolks dijon_mustard lemon_juice
21532	mexican	mayonaise unsalted_butter cilantro_leaves corn chili_powder cotija jalapeno_chilies lime garlic
32415	vietnamese	mint sesame_oil peanut_butter medium_shrimp asian_basil rice_vermicelli fresh_herbs rice_paper Vietnamese_coriander vegetable_oil boneless_pork_loin perilla lettuce hoisin_sauce rice_vinegar cucumber
15765	chinese	soy_sauce garlic toasted_sesame_oil eggs bacon scallions frozen_peas sticky_rice chile_bean_paste medium_shrimp sake ginger beansprouts
7382	moroccan	active_dry_yeast dates anise_seed unsalted_butter sesame_seeds all-purpose_flour warm_water egg_yolks
4292	indian	figs rice sugar saffron slivered_almonds cardamom_pods whole_milk
12236	mexican	kosher_salt bay_leaves ground_cumin capers ground_pepper ground_turkey tomatoes minced_garlic cilantro tomato_sauce bell_pepper onions
9906	indian	garlic chopped_parsley curry_powder brown_lentils homemade_chicken_stock salt onions olive_oil hot_curry_powder
15077	french	sugar chopped_almonds Grand_Marnier melted_butter milk salt pastry_cream flour cognac eggs bananas grated_lemon_zest
12411	japanese	sugar shortbread_cookies boiling_water tea_bags large_eggs fresh_mint raspberries cream_cheese fromage_blanc red_raspberries green_tea_powder
36156	indian	tomato_sauce ground_black_pepper arrowroot_powder ground_coriander ground_cumin fresh_ginger cinnamon paprika bay_leaf olive_oil chicken_breasts heavy_cream garlic_cloves tumeric garam_masala lemon cayenne_pepper onions
41824	mexican	eggs olive_oil grating_cheese salsa onions avocado kosher_salt Hurst_Family_Harvest_Chipotle_Lime_Black_Bean_Soup_mix garlic sour_cream chicken_broth gluten_free_cooking_spray vegetable_oil cilantro_leaves roasted_tomatoes gluten_free_corn_tortillas ground_black_pepper chipotle_puree green_chilies sliced_green_onions
28832	thai	garlic fresh_turmeric white_peppercorns salt lemon_grass chicken
15910	italian	pepper boneless_skinless_chicken_breasts salt wine olive_oil linguine fresh_parsley crushed_tomatoes butter all-purpose_flour sugar parmesan_cheese garlic onions
48034	indian	warm_water cilantro_leaves onions eggs capsicum oil pepper green_chilies tumeric salt wheat_flour
15753	russian	white_pepper salt eggs unsalted_butter bread_crumb_fresh chicken_breasts bread milk
26387	indian	tomato_sauce ginger ground_coriander plain_yogurt salt ground_cumin chiles garlic ghee frozen_chopped_spinach garam_masala yellow_onion
40343	italian	cannellini_beans pasta_sauce sliced_black_olives boneless_skinless_chicken_breast_halves
23681	japanese	sugar egg_yolks konbu white_miso ginger dashi daikon sake mirin salt
39356	russian	white_cabbage salt extra-virgin_olive_oil dill radishes persian_cucumber white_wine_vinegar
41963	french	sugar baby_arugula rye salt granny_smith_apples wheels dijon_mustard lemon_juice
9660	russian	large_eggs all-purpose_flour melted_butter boiling_water salt
7579	cajun_creole	green_bell_pepper corn flour purple_onion okra flax_seed_meal pepper yellow_squash sunflower_oil hot_sauce celery dried_rosemary cooked_brown_rice dried_basil diced_tomatoes salt green_beans dried_oregano tomato_paste water black-eyed_peas garlic cayenne_pepper dried_parsley ground_cumin
37031	southern_us	cola_soft_drink unsalted_butter country_ham
11058	mexican	tomatoes black_pepper tortillas Mexican_oregano cheese smoked_paprika lettuce warm_water olive_oil flour red_pepper salt chipotle_chile_powder brown_sugar black_beans zucchini onion_powder purple_onion sour_cream avocado cooked_brown_rice garlic_powder baking_powder sea_salt salsa ground_cumin
43855	mexican	cottage_cheese salt shredded_Monterey_Jack_cheese spinach diced_tomatoes onions chipotle_chile scallions garlic_powder corn_tortillas
30737	greek	extra-virgin_olive_oil cayenne_pepper warm_water salt fresh_lemon_juice garlic chickpeas paprika tahini_paste red_bell_pepper
19688	spanish	white_vinegar fresh_tomatoes red_bell_pepper green_olives extra-virgin_olive_oil onions eggs potatoes tuna green_bell_pepper salt
